UDI,Product ID,Type,air_temperature,process_temperature,rotational_speed,Torque,tool_wear,machine_failure,tool_wear_failure,heat_dissipation_failure,PWF_power_failure,OSF_overstrain_failure,RNF_random_failure,date
3596,L50775,L,301.6,310.4,1517,41.1,167,0,0,0,0,0,0,27/11/2018
3597,L50776,L,301.7,310.5,1354,50.0,169,0,0,0,0,0,0,28/11/2018
3598,M18457,M,301.7,310.5,1724,33.0,171,0,0,0,0,0,0,29/11/2018
3599,L50778,L,301.7,310.5,1399,53.2,174,0,0,0,0,0,0,30/11/2018
3600,H33013,H,301.7,310.5,1388,50.5,176,0,0,0,0,0,0,01/12/2018
3601,L50780,L,301.7,310.5,1523,34.7,181,0,0,0,0,0,0,02/12/2018
3602,L50781,L,301.7,310.5,1377,43.1,183,0,0,0,0,0,0,03/12/2018
3603,M18462,M,301.7,310.6,1417,45.2,185,0,0,0,0,0,0,04/12/2018
3604,L50783,L,301.7,310.7,1542,40.0,188,0,0,0,0,0,0,05/12/2018
3605,L50784,L,301.8,310.8,1557,33.3,190,0,0,0,0,0,0,06/12/2018
3606,L50785,L,301.7,310.7,1641,31.9,192,0,0,0,0,0,0,07/12/2018
3607,L50786,L,301.7,310.7,1318,55.0,194,0,0,0,0,0,0,08/12/2018
3608,L50787,L,301.6,310.7,1638,33.8,196,0,0,0,0,0,0,09/12/2018
3609,M18468,M,301.7,310.8,1954,21.6,198,0,0,0,0,0,0,10/12/2018
3610,M18469,M,301.7,310.9,1644,32.5,201,0,0,0,0,0,0,11/12/2018
3611,M18470,M,301.7,310.8,1594,32.4,204,0,0,0,0,0,0,12/12/2018
3612,L50791,L,301.7,310.9,1405,46.4,207,1,1,0,0,0,1,13/12/2018
3613,L50792,L,301.7,310.8,1622,37.8,0,0,0,0,0,0,0,14/12/2018
3614,L50793,L,301.7,310.9,1557,39.4,2,0,0,0,0,0,0,15/12/2018
3615,L50794,L,301.8,311.0,1606,33.3,4,0,0,0,0,0,0,16/12/2018
3616,M18475,M,301.8,311.1,1647,31.6,6,0,0,0,0,0,0,17/12/2018
3617,M18476,M,301.8,311.1,1413,42.2,9,0,0,0,0,0,0,18/12/2018
3618,L50797,L,301.8,311.0,1529,41.6,12,0,0,0,0,0,0,19/12/2018
3619,L50798,L,301.9,311.1,1448,46.3,14,0,0,0,0,0,0,20/12/2018
3620,L50799,L,301.9,311.2,1435,44.2,16,0,0,0,0,0,0,21/12/2018
3621,H33034,H,301.9,311.2,1474,41.8,18,0,0,0,0,0,0,22/12/2018
3622,L50801,L,301.9,311.2,1657,29.1,23,0,0,0,0,0,0,23/12/2018
3623,L50802,L,302.0,311.3,1509,39.9,25,0,0,0,0,0,0,24/12/2018
3624,M18483,M,302.0,311.3,1530,36.4,27,0,0,0,0,0,0,25/12/2018
3625,M18484,M,302.0,311.4,1587,35.9,30,0,0,0,0,0,0,26/12/2018
3626,M18485,M,302.1,311.4,1467,43.4,33,0,0,0,0,0,0,27/12/2018
3627,M18486,M,302.2,311.5,1360,53.0,36,0,0,0,0,0,0,28/12/2018
3628,L50807,L,302.2,311.5,1588,30.6,39,0,0,0,0,0,0,29/12/2018
3629,L50808,L,302.2,311.4,1609,32.1,41,0,0,0,0,0,0,30/12/2018
3630,L50809,L,302.1,311.3,1415,44.1,43,0,0,0,0,0,0,31/12/2018
3631,L50810,L,302.0,311.2,1845,27.3,45,0,0,0,0,0,0,01/01/2019
3632,M18491,M,302.1,311.4,1419,36.2,47,0,0,0,0,0,0,02/01/2019
3633,L50812,L,302.1,311.3,1634,30.6,50,0,0,0,0,0,0,03/01/2019
3634,M18493,M,302.2,311.3,1521,40.6,52,0,0,0,0,0,0,04/01/2019
3635,L50814,L,302.2,311.4,1499,37.7,55,0,0,0,0,0,0,05/01/2019
3636,M18495,M,302.1,311.2,1616,35.1,57,0,0,0,0,0,0,06/01/2019
3637,L50816,L,302.2,311.4,1449,46.5,60,0,0,0,0,0,0,07/01/2019
3638,M18497,M,302.2,311.4,1626,31.6,62,0,0,0,0,0,0,08/01/2019
3639,M18498,M,302.3,311.5,1445,44.8,65,0,0,0,0,0,0,09/01/2019
3640,L50819,L,302.4,311.6,1622,35.0,68,0,0,0,0,0,0,10/01/2019
3641,H33054,H,302.4,311.6,1544,39.1,70,0,0,0,0,0,0,11/01/2019
3642,L50821,L,302.3,311.6,1488,41.8,75,0,0,0,0,0,0,12/01/2019
3643,L50822,L,302.3,311.6,1309,57.6,77,0,0,0,0,0,0,13/01/2019
3644,L50823,L,302.3,311.6,1784,26.4,79,0,0,0,0,0,0,14/01/2019
3645,L50824,L,302.2,311.5,1548,32.4,81,0,0,0,0,0,0,15/01/2019
3646,L50825,L,302.2,311.5,1413,43.5,83,0,0,0,0,0,0,16/01/2019
3647,M18506,M,302.2,311.5,1863,25.7,85,0,0,0,0,0,0,17/01/2019
3648,L50827,L,302.2,311.5,1427,43.8,88,0,0,0,0,0,0,18/01/2019
3649,M18508,M,302.2,311.5,1443,47.0,90,0,0,0,0,0,0,19/01/2019
3650,L50829,L,302.2,311.5,1481,40.4,93,0,0,0,0,0,0,20/01/2019
3651,L50830,L,302.1,311.4,1446,39.7,95,0,0,0,0,0,0,21/01/2019
3652,L50831,L,302.1,311.5,1444,44.9,97,0,0,0,0,0,0,22/01/2019
3653,M18512,M,302.1,311.5,1341,50.8,99,0,0,0,0,0,0,23/01/2019
3654,L50833,L,302.1,311.4,1518,37.4,102,0,0,0,0,0,0,24/01/2019
3655,L50834,L,302.1,311.4,1603,35.9,104,0,0,0,0,0,0,25/01/2019
3656,L50835,L,302.1,311.4,1686,30.9,106,0,0,0,0,0,0,26/01/2019
3657,M18516,M,302.1,311.5,1383,53.6,108,0,0,0,0,0,0,27/01/2019
3658,L50837,L,302.1,311.5,1477,45.4,111,0,0,0,0,0,0,28/01/2019
3659,M18518,M,302.2,311.5,1449,44.5,113,0,0,0,0,0,0,29/01/2019
3660,M18519,M,302.2,311.5,1734,25.0,116,0,0,0,0,0,0,30/01/2019
3661,L50840,L,302.3,311.6,1398,49.1,119,0,0,0,0,0,0,31/01/2019
3662,M18521,M,302.3,311.7,1639,36.6,121,0,0,0,0,0,0,01/02/2019
3663,M18522,M,302.3,311.7,1517,37.6,124,0,0,0,0,0,0,02/02/2019
3664,M18523,M,302.3,311.7,1442,41.7,127,0,0,0,0,0,0,03/02/2019
3665,M18524,M,302.3,311.7,1685,30.8,130,0,0,0,0,0,0,04/02/2019
3666,M18525,M,302.4,311.8,1358,50.6,133,0,0,0,0,0,0,05/02/2019
3667,M18526,M,302.3,311.6,1608,39.9,136,0,0,0,0,0,0,06/02/2019
3668,L50847,L,302.3,311.6,1665,34.3,139,0,0,0,0,0,0,07/02/2019
3669,L50848,L,302.3,311.7,1510,38.7,141,0,0,0,0,0,0,08/02/2019
3670,L50849,L,302.4,311.8,1465,40.2,143,0,0,0,0,0,0,09/02/2019
3671,L50850,L,302.3,311.7,1701,27.5,145,0,0,0,0,0,0,10/02/2019
3672,M18531,M,302.3,311.7,1486,39.6,147,0,0,0,0,0,0,11/02/2019
3673,L50852,L,302.3,311.6,1658,32.3,150,0,0,0,0,0,0,12/02/2019
3674,H33087,H,302.3,311.7,1449,44.5,152,0,0,0,0,0,0,13/02/2019
3675,L50854,L,302.2,311.5,1346,52.4,157,0,0,0,0,0,0,14/02/2019
3676,M18535,M,302.1,311.5,1866,23.1,159,0,0,0,0,0,0,15/02/2019
3677,M18536,M,302.2,311.5,1562,38.0,162,0,0,0,0,0,0,16/02/2019
3678,M18537,M,302.3,311.7,1368,53.6,165,0,0,0,0,0,0,17/02/2019
3679,L50858,L,302.2,311.5,1567,33.1,168,0,0,0,0,0,0,18/02/2019
3680,L50859,L,302.2,311.5,1725,34.0,170,0,0,0,0,0,0,19/02/2019
3681,L50860,L,302.2,311.5,1744,31.2,172,0,0,0,0,0,0,20/02/2019
3682,M18541,M,302.1,311.3,1453,45.1,174,0,0,0,0,0,0,21/02/2019
3683,L50862,L,302.1,311.2,1550,34.8,177,0,0,0,0,0,0,22/02/2019
3684,M18543,M,302.0,311.2,1558,39.1,179,0,0,0,0,0,0,23/02/2019
3685,L50864,L,302.0,311.2,1270,65.3,182,1,0,0,0,1,0,24/02/2019
3686,M18545,M,301.9,311.1,1380,51.6,184,0,0,0,0,0,0,25/02/2019
3687,L50866,L,302.0,311.1,1406,50.5,187,0,0,0,0,0,0,26/02/2019
3688,M18547,M,302.0,311.2,1625,30.7,189,0,0,0,0,0,0,27/02/2019
3689,L50868,L,302.0,311.2,1420,45.8,192,0,0,0,0,0,0,28/02/2019
3690,L50869,L,302.1,311.4,1889,22.7,194,0,0,0,0,0,0,01/03/2019
3691,L50870,L,302.1,311.3,1477,43.6,196,0,0,0,0,0,0,02/03/2019
3692,L50871,L,302.1,311.2,1460,46.9,198,0,0,0,0,0,0,03/03/2019
3693,L50872,L,302.1,311.3,1758,24.4,200,0,0,0,0,0,0,04/03/2019
3694,L50873,L,302.1,311.3,1521,31.5,202,0,0,0,0,0,0,05/03/2019
3695,M18554,M,302.1,311.3,1511,45.0,204,0,0,0,0,0,0,06/03/2019
3696,L50875,L,302.2,311.3,1530,37.3,207,1,1,0,0,0,0,07/03/2019
3697,L50876,L,302.1,311.2,1454,46.8,0,0,0,0,0,0,0,08/03/2019
3698,L50877,L,302.2,311.2,1928,23.1,2,0,0,0,0,0,0,09/03/2019
3699,H33112,H,302.2,311.3,1758,26.4,4,0,0,0,0,0,0,10/03/2019
3700,L50879,L,302.2,311.2,1649,33.2,9,0,0,0,0,0,0,11/03/2019
3701,L50880,L,302.1,311.2,1447,50.3,11,0,0,0,0,0,0,12/03/2019
3702,L50881,L,302.1,311.2,1417,48.0,13,0,0,0,0,0,0,13/03/2019
3703,L50882,L,302.0,311.2,1434,44.9,15,0,0,0,0,0,0,14/03/2019
3704,M18563,M,302.0,311.2,1418,49.5,17,0,0,0,0,0,0,15/03/2019
3705,M18564,M,302.0,311.2,1400,49.5,20,0,0,0,0,0,0,16/03/2019
3706,M18565,M,302.0,311.3,1725,27.7,23,0,0,0,0,0,0,17/03/2019
3707,L50886,L,302.0,311.3,1567,41.1,26,0,0,0,0,0,0,18/03/2019
3708,M18567,M,302.1,311.3,1497,38.4,28,0,0,0,0,0,0,19/03/2019
3709,L50888,L,302.1,311.4,1549,44.6,31,0,0,0,0,0,0,20/03/2019
3710,L50889,L,302.2,311.4,1754,26.9,33,0,0,0,0,0,0,21/03/2019
3711,L50890,L,302.2,311.5,1489,38.3,35,0,0,0,0,0,0,22/03/2019
3712,L50891,L,302.2,311.5,1543,38.5,37,0,0,0,0,0,0,23/03/2019
3713,L50892,L,302.3,311.5,1543,33.1,39,0,0,0,0,0,0,24/03/2019
3714,L50893,L,302.3,311.5,1565,35.6,41,0,0,0,0,0,0,25/03/2019
3715,M18574,M,302.3,311.4,1855,23.9,43,0,0,0,0,0,0,26/03/2019
3716,M18575,M,302.4,311.4,1475,45.2,46,0,0,0,0,0,0,27/03/2019
3717,L50896,L,302.3,311.4,1609,32.3,49,0,0,0,0,0,0,28/03/2019
3718,H33131,H,302.3,311.4,1443,44.1,51,0,0,0,0,0,0,29/03/2019
3719,L50898,L,302.4,311.4,1450,44.1,56,0,0,0,0,0,0,30/03/2019
3720,L50899,L,302.4,311.5,1590,39.9,58,0,0,0,0,0,0,31/03/2019
3721,M18580,M,302.4,311.4,1508,41.2,60,0,0,0,0,0,0,01/04/2019
3722,M18581,M,302.2,311.2,1544,43.6,63,0,0,0,0,0,0,02/04/2019
3723,L50902,L,302.2,311.2,1451,41.8,66,0,0,0,0,0,0,03/04/2019
3724,L50903,L,302.3,311.2,1758,24.4,68,0,0,0,0,0,0,04/04/2019
3725,M18584,M,302.3,311.2,1507,47.7,70,0,0,0,0,0,0,05/04/2019
3726,H33139,H,302.3,311.1,1543,37.5,73,0,0,0,0,0,0,06/04/2019
3727,M18586,M,302.3,311.2,1505,36.7,78,0,0,0,0,0,0,07/04/2019
3728,L50907,L,302.3,311.2,1786,24.3,81,0,0,0,0,0,0,08/04/2019
3729,L50908,L,302.3,311.3,1457,44.5,83,0,0,0,0,0,0,09/04/2019
3730,M18589,M,302.4,311.3,1312,61.5,85,0,0,0,0,0,0,10/04/2019
3731,M18590,M,302.3,311.2,1405,47.7,88,0,0,0,0,0,0,11/04/2019
3732,M18591,M,302.2,311.2,1377,43.0,91,0,0,0,0,0,0,12/04/2019
3733,M18592,M,302.2,311.2,1347,49.8,94,0,0,0,0,0,0,13/04/2019
3734,L50913,L,302.2,311.1,1470,39.6,97,0,0,0,0,0,0,14/04/2019
3735,M18594,M,302.2,311.2,1873,24.0,99,0,0,0,0,0,0,15/04/2019
3736,M18595,M,302.2,311.1,1434,58.6,102,0,0,0,0,0,0,16/04/2019
3737,H33150,H,302.2,311.1,1628,30.6,105,0,0,0,0,0,0,17/04/2019
3738,L50917,L,302.2,311.1,1351,48.6,110,0,0,0,0,0,0,18/04/2019
3739,M18598,M,302.3,311.2,1454,43.8,112,0,0,0,0,0,0,19/04/2019
3740,M18599,M,302.2,311.2,1663,29.6,115,0,0,0,0,0,0,20/04/2019
3741,L50920,L,302.3,311.2,1401,49.7,118,0,0,0,0,0,0,21/04/2019
3742,L50921,L,302.4,311.3,1503,38.2,120,0,0,0,0,0,0,22/04/2019
3743,L50922,L,302.4,311.4,1564,35.0,122,0,0,0,0,0,0,23/04/2019
3744,L50923,L,302.5,311.4,1759,24.6,124,0,0,0,0,0,0,24/04/2019
3745,L50924,L,302.5,311.4,1409,53.1,126,0,0,0,0,0,0,25/04/2019
3746,L50925,L,302.6,311.4,1738,25.8,128,0,0,0,0,0,0,26/04/2019
3747,H33160,H,302.5,311.3,1393,47.5,130,0,0,0,0,0,0,27/04/2019
3748,L50927,L,302.5,311.1,1499,38.8,135,0,0,0,0,0,0,28/04/2019
3749,L50928,L,302.5,311.1,1493,39.0,137,0,0,0,0,0,0,29/04/2019
3750,L50929,L,302.4,311.1,1652,33.9,139,0,0,0,0,0,0,30/04/2019
3751,L50930,L,302.3,311.1,1589,29.9,141,0,0,0,0,0,0,01/05/2019
3752,L50931,L,302.4,311.1,1520,42.2,143,0,0,0,0,0,0,02/05/2019
3753,H33166,H,302.3,311.1,1455,40.3,145,0,0,0,0,0,0,03/05/2019
3754,L50933,L,302.2,311.0,1463,46.8,150,0,0,0,0,0,0,04/05/2019
3755,L50934,L,302.3,311.0,1442,43.7,152,0,0,0,0,0,0,05/05/2019
3756,L50935,L,302.3,311.0,1329,51.5,154,0,0,0,0,0,0,06/05/2019
3757,L50936,L,302.3,311.1,1546,33.1,156,0,0,0,0,0,0,07/05/2019
3758,M18617,M,302.2,311.1,1516,33.7,158,0,0,0,0,0,0,08/05/2019
3759,M18618,M,302.2,311.0,1476,47.4,161,0,0,0,0,0,0,09/05/2019
3760,L50939,L,302.3,311.0,1412,47.0,164,0,0,0,0,0,0,10/05/2019
3761,L50940,L,302.3,310.9,1377,46.8,166,1,0,1,0,0,0,11/05/2019
3762,M18621,M,302.4,311.0,1490,37.1,168,0,0,0,0,0,0,12/05/2019
3763,M18622,M,302.3,311.0,1526,37.7,171,0,0,0,0,0,0,13/05/2019
3764,L50943,L,302.3,311.0,1428,47.9,174,0,0,0,0,0,0,14/05/2019
3765,L50944,L,302.4,311.0,1329,54.6,176,0,0,0,0,0,0,15/05/2019
3766,M18625,M,302.4,311.1,1443,51.8,178,0,0,0,0,0,0,16/05/2019
3767,L50946,L,302.3,311.1,1373,53.0,181,0,0,0,0,0,0,17/05/2019
3768,L50947,L,302.3,311.1,1630,35.6,183,0,0,0,0,0,0,18/05/2019
3769,L50948,L,302.2,311.0,1555,34.2,185,0,0,0,0,0,0,19/05/2019
3770,M18629,M,302.2,311.0,1436,47.0,187,0,0,0,0,0,0,20/05/2019
3771,L50950,L,302.3,311.0,1609,31.0,190,0,0,0,0,0,0,21/05/2019
3772,M18631,M,302.3,311.0,1384,49.7,192,0,0,0,0,0,0,22/05/2019
3773,L50952,L,302.4,311.1,1448,44.8,195,0,0,0,0,0,0,23/05/2019
3774,M18633,M,302.4,311.1,1887,22.4,197,0,0,0,0,0,0,24/05/2019
3775,M18634,M,302.4,311.1,1480,45.7,200,0,0,0,0,0,0,25/05/2019
3776,H33189,H,302.5,311.1,1850,23.3,203,0,0,0,0,0,0,26/05/2019
3777,L50956,L,302.5,311.1,1538,36.8,208,0,0,0,0,0,0,27/05/2019
3778,M18637,M,302.4,311.1,1721,30.1,210,0,0,0,0,0,0,28/05/2019
3779,M18638,M,302.4,311.1,1366,54.4,0,0,0,0,0,0,0,29/05/2019
3780,L50959,L,302.3,311.0,1657,31.1,3,0,0,0,0,0,0,30/05/2019
3781,L50960,L,302.4,311.1,1446,42.9,5,0,0,0,0,0,0,31/05/2019
3782,L50961,L,302.3,310.8,1465,43.8,7,0,0,0,0,0,0,01/06/2019
3783,L50962,L,302.2,310.8,1827,23.8,9,0,0,0,0,0,0,02/06/2019
3784,H33197,H,302.2,310.8,1397,47.6,11,0,0,0,0,0,0,03/06/2019
3785,L50964,L,302.2,310.8,1744,29.7,16,0,0,0,0,0,0,04/06/2019
3786,L50965,L,302.3,310.9,1545,36.7,18,0,0,0,0,0,0,05/06/2019
3787,L50966,L,302.3,310.9,1587,36.6,20,0,0,0,0,0,0,06/06/2019
3788,L50967,L,302.3,310.8,1377,47.3,22,1,0,1,0,0,0,07/06/2019
3789,L50968,L,302.3,310.8,1511,48.1,24,0,0,0,0,0,0,08/06/2019
3790,L50969,L,302.3,310.8,1650,32.4,26,0,0,0,0,0,0,09/06/2019
3791,L50970,L,302.3,310.9,1412,48.9,28,0,0,0,0,0,0,10/06/2019
3792,L50971,L,302.3,311.0,1528,43.1,30,0,0,0,0,0,0,11/06/2019
3793,L50972,L,302.3,310.9,1459,35.0,32,0,0,0,0,0,0,12/06/2019
3794,L50973,L,302.3,310.9,1379,49.3,34,1,0,1,0,0,0,13/06/2019
3795,M18654,M,302.2,310.8,1356,48.3,36,0,0,0,0,0,0,14/06/2019
3796,M18655,M,302.1,310.8,1409,41.3,39,0,0,0,0,0,0,15/06/2019
3797,M18656,M,302.1,310.8,1504,37.5,42,0,0,0,0,0,0,16/06/2019
3798,L50977,L,302.1,310.8,1622,36.8,45,0,0,0,0,0,0,17/06/2019
3799,L50978,L,302.1,310.8,1786,25.7,47,0,0,0,0,0,0,18/06/2019
3800,L50979,L,302.2,310.9,1506,34.0,49,0,0,0,0,0,0,19/06/2019
3801,M18660,M,302.1,310.9,1916,23.1,51,0,0,0,0,0,0,20/06/2019
3802,M18661,M,302.2,310.9,1771,27.6,54,0,0,0,0,0,0,21/06/2019
3803,M18662,M,302.2,310.9,1488,44.2,57,0,0,0,0,0,0,22/06/2019
3804,L50983,L,302.2,310.9,1531,37.5,60,0,0,0,0,0,0,23/06/2019
3805,L50984,L,302.3,310.9,1529,33.4,62,0,0,0,0,0,0,24/06/2019
3806,M18665,M,302.4,311.0,1580,36.5,64,0,0,0,0,0,0,25/06/2019
3807,M18666,M,302.3,310.9,1360,44.0,67,1,0,1,0,0,0,26/06/2019
3808,M18667,M,302.3,311.0,1546,35.5,70,0,0,0,0,0,0,27/06/2019
3809,M18668,M,302.3,310.9,1762,24.5,73,0,0,0,0,0,0,28/06/2019
3810,L50989,L,302.2,310.8,1350,56.6,76,0,0,0,0,0,0,29/06/2019
3811,M18670,M,302.2,310.8,1562,38.1,78,0,0,0,0,0,0,30/06/2019
3812,M18671,M,302.1,310.7,1608,30.3,81,0,0,0,0,0,0,01/07/2019
3813,L50992,L,302.0,310.6,1392,50.0,84,0,0,0,0,0,0,02/07/2019
3814,L50993,L,302.0,310.6,1467,44.9,86,0,0,0,0,0,0,03/07/2019
3815,M18674,M,302.1,310.6,1326,59.1,88,1,0,1,0,0,0,04/07/2019
3816,L50995,L,302.2,310.7,1769,24.9,91,0,0,0,0,0,0,05/07/2019
3817,L50996,L,302.1,310.6,1459,47.6,93,0,0,0,0,0,0,06/07/2019
3818,M18677,M,302.1,310.6,1421,52.0,95,0,0,0,0,0,0,07/07/2019
3819,L50998,L,302.1,310.7,1491,42.8,98,0,0,0,0,0,0,08/07/2019
3820,L50999,L,302.2,310.7,1567,36.4,100,0,0,0,0,0,0,09/07/2019
3821,L51000,L,302.3,310.8,1421,41.4,102,0,0,0,0,0,0,10/07/2019
3822,L51001,L,302.3,310.9,1596,33.5,104,0,0,0,0,0,0,11/07/2019
3823,M18682,M,302.4,311.0,1464,44.2,106,0,0,0,0,0,0,12/07/2019
3824,M18683,M,302.3,310.9,1581,36.1,109,0,0,0,0,0,0,13/07/2019
3825,L51004,L,302.3,310.9,1620,30.3,112,0,0,0,0,0,0,14/07/2019
3826,H33239,H,302.2,310.7,1413,48.9,114,0,0,0,0,0,0,15/07/2019
3827,H33240,H,302.3,310.8,1438,43.8,119,0,0,0,0,0,0,16/07/2019
3828,M18687,M,302.4,310.9,1469,41.6,124,0,0,0,0,0,0,17/07/2019
3829,M18688,M,302.3,310.8,1762,27.8,127,0,0,0,0,0,0,18/07/2019
3830,H33243,H,302.3,310.9,1366,48.4,130,1,0,1,0,0,0,19/07/2019
3831,L51010,L,302.3,310.9,1891,22.7,135,0,0,0,0,0,0,20/07/2019
3832,M18691,M,302.3,310.9,1742,29.7,137,0,0,0,0,0,0,21/07/2019
3833,M18692,M,302.2,310.9,1465,43.5,140,0,0,0,0,0,0,22/07/2019
3834,M18693,M,302.3,311.0,1541,36.6,143,0,0,0,0,0,0,23/07/2019
3835,M18694,M,302.3,311.1,1295,57.1,146,0,0,0,0,0,0,24/07/2019
3836,M18695,M,302.3,311.1,1435,43.1,149,0,0,0,0,0,0,25/07/2019
3837,L51016,L,302.4,311.2,1466,43.9,152,0,0,0,0,0,0,26/07/2019
3838,L51017,L,302.4,311.2,1450,47.9,154,0,0,0,0,0,0,27/07/2019
3839,L51018,L,302.4,311.1,1880,24.5,156,0,0,0,0,0,0,28/07/2019
3840,M18699,M,302.3,311.0,1578,33.5,158,0,0,0,0,0,0,29/07/2019
3841,L51020,L,302.4,311.0,1610,33.1,161,0,0,0,0,0,0,30/07/2019
3842,L51021,L,302.4,311.1,1565,42.8,163,0,0,0,0,0,0,31/07/2019
3843,L51022,L,302.5,311.2,1545,40.1,165,0,0,0,0,0,0,01/08/2019
3844,L51023,L,302.5,311.2,1227,60.1,167,0,0,0,0,0,0,02/08/2019
3845,L51024,L,302.4,311.1,1484,45.9,169,0,0,0,0,0,0,03/08/2019
3846,L51025,L,302.3,311.0,1591,32.7,171,0,0,0,0,0,0,04/08/2019
3847,L51026,L,302.3,310.9,1403,47.2,173,0,0,0,0,0,0,05/08/2019
3848,M18707,M,302.3,311.0,1450,45.7,175,0,0,0,0,0,0,06/08/2019
3849,L51028,L,302.3,310.9,1720,28.1,178,0,0,0,0,0,0,07/08/2019
3850,L51029,L,302.3,311.0,1561,37.2,180,0,0,0,0,0,0,08/08/2019
3851,M18710,M,302.3,311.0,1421,41.3,182,0,0,0,0,0,0,09/08/2019
3852,H33265,H,302.2,310.9,1415,48.4,185,0,0,0,0,0,0,10/08/2019
3853,L51032,L,302.3,310.9,2034,19.7,190,0,0,0,0,0,0,11/08/2019
3854,L51033,L,302.4,311.0,1486,40.4,192,0,0,0,0,0,0,12/08/2019
3855,L51034,L,302.4,311.0,1338,67.6,194,1,0,0,1,1,0,13/08/2019
3856,H33269,H,302.4,311.1,1578,32.3,196,0,0,0,0,0,0,14/08/2019
3857,M18716,M,302.4,311.2,1330,58.6,201,0,0,0,0,0,0,15/08/2019
3858,H33271,H,302.4,311.2,1506,40.8,204,0,0,0,0,0,0,16/08/2019
3859,L51038,L,302.5,311.4,1559,37.6,209,0,0,0,0,0,0,17/08/2019
3860,L51039,L,302.6,311.5,1599,37.0,211,0,0,0,0,0,0,18/08/2019
3861,L51040,L,302.6,311.5,1427,38.9,213,0,0,0,0,0,0,19/08/2019
3862,M18721,M,302.5,311.5,1481,41.1,215,0,0,0,0,0,0,20/08/2019
3863,H33276,H,302.5,311.5,1496,43.8,218,0,0,0,0,0,0,21/08/2019
3864,L51043,L,302.5,311.4,1674,27.0,223,0,0,0,0,0,0,22/08/2019
3865,M18724,M,302.5,311.4,1629,31.7,225,0,0,0,0,0,0,23/08/2019
3866,H33279,H,302.6,311.5,1629,34.4,228,1,1,0,0,0,0,24/08/2019
3867,L51046,L,302.6,311.6,1311,53.2,0,0,0,0,0,0,0,25/08/2019
3868,M18727,M,302.7,311.6,2709,9.7,2,1,0,0,1,0,0,26/08/2019
3869,M18728,M,302.7,311.7,1759,29.9,5,0,0,0,0,0,0,27/08/2019
3870,L51049,L,302.7,311.7,1480,45.2,8,0,0,0,0,0,0,28/08/2019
3871,L51050,L,302.7,311.8,1461,46.1,10,0,0,0,0,0,0,29/08/2019
3872,M18731,M,302.7,311.8,1728,30.0,12,0,0,0,0,0,0,30/08/2019
3873,L51052,L,302.7,311.9,1389,46.5,15,0,0,0,0,0,0,31/08/2019
3874,L51053,L,302.6,311.8,1638,35.1,17,0,0,0,0,0,0,01/09/2019
3875,L51054,L,302.6,311.7,1254,54.1,19,0,0,0,0,0,0,02/09/2019
3876,L51055,L,302.6,311.8,1427,50.1,21,0,0,0,0,0,0,03/09/2019
3877,L51056,L,302.6,311.8,1627,31.8,23,0,0,0,0,0,0,04/09/2019
3878,H33291,H,302.6,311.7,1471,48.3,25,0,0,0,0,0,0,05/09/2019
3879,L51058,L,302.6,311.7,1773,27.1,30,0,0,0,0,0,0,06/09/2019
3880,M18739,M,302.6,311.7,1430,51.7,32,0,0,0,0,0,0,07/09/2019
3881,L51060,L,302.5,311.6,1595,29.5,35,0,0,0,0,0,0,08/09/2019
3882,L51061,L,302.5,311.5,1521,44.1,37,0,0,0,0,0,0,09/09/2019
3883,L51062,L,302.5,311.6,1419,43.7,39,0,0,0,0,0,0,10/09/2019
3884,M18743,M,302.4,311.4,1534,40.1,41,0,0,0,0,0,0,11/09/2019
3885,H33298,H,302.5,311.5,1626,36.0,44,0,0,0,0,0,0,12/09/2019
3886,L51065,L,302.5,311.5,1677,29.2,49,0,0,0,0,0,0,13/09/2019
3887,L51066,L,302.4,311.3,1392,50.5,51,0,0,0,0,0,0,14/09/2019
3888,L51067,L,302.4,311.2,1448,50.5,53,0,0,0,0,0,0,15/09/2019
3889,L51068,L,302.3,311.2,1903,22.9,55,0,0,0,0,0,0,16/09/2019
3890,L51069,L,302.4,311.2,1404,52.0,57,0,0,0,0,0,0,17/09/2019
3891,L51070,L,302.3,311.2,1386,53.5,59,0,0,0,0,0,0,18/09/2019
3892,L51071,L,302.2,311.1,1418,47.0,61,0,0,0,0,0,0,19/09/2019
3893,M18752,M,302.3,311.1,1338,53.3,63,0,0,0,0,0,0,20/09/2019
3894,L51073,L,302.3,311.2,1549,40.6,66,0,0,0,0,0,0,21/09/2019
3895,M18754,M,302.3,311.2,1432,42.7,68,0,0,0,0,0,0,22/09/2019
3896,M18755,M,302.3,311.2,1546,40.0,71,0,0,0,0,0,0,23/09/2019
3897,M18756,M,302.2,311.2,1627,33.2,74,0,0,0,0,0,0,24/09/2019
3898,M18757,M,302.2,311.1,1640,32.8,77,0,0,0,0,0,0,25/09/2019
3899,M18758,M,302.1,311.1,1423,36.8,80,0,0,0,0,0,0,26/09/2019
3900,M18759,M,302.1,311.0,1711,28.7,83,0,0,0,0,0,0,27/09/2019
3901,M18760,M,302.1,311.1,1450,51.6,86,0,0,0,0,0,0,28/09/2019
3902,H33315,H,302.2,311.1,1553,34.1,89,0,0,0,0,0,0,29/09/2019
3903,L51082,L,302.2,311.1,1630,34.6,94,0,0,0,0,0,0,30/09/2019
